Newdate,Value,LON,LAT,PRESsfc,TMP2m_a,TMAX2m_g,TMIN2m_g,DSWRFsfc_a,DSWRFavesfc_c,DSWRFavesfc_f,DUVBsfc_c,DUVBsfc_f,Tdiff_a,RH2m_a,DPT2m_a,SPFH2m_a,QMAX2m_g,QMIN2m_g,PRATEsfc_c,APCPsfc_b,APCPsfc_e,CRAINsfc_a,CRAINavesfc_c,CRAINavesfc_f,VBetrag850,VBetrag30_0mb,VBetrag10m_a,Omega500,Omega700,Omega850,Omega900,Omega950,HPBLsfc_a,WindChill_a,VentIndex_a_1,VentIndex_a_2,VentIndex_a_3,FogStabIndex,CAPEsfc,CAPE180_0mb,CINsfc,CIN180_0mb,no4LFTXsfc,LFTXsfc,PLI30_0mb,KOindex,Sigma700,CPRATsfc_c,ACPCPsfc_b,ACPCPsfc_e,TCDCccll_a,SFEXCsfc_c,AdvT850,AdvT30_0mb,Thetae850,T850,SHTFLsfc_a,SHTFLavesfc_c,SHTFLavesfc_f,GFLUXsfc_a,GFLUXavesfc_c,GFLUXavesfc_f,TCDCclm_c,TCDCblcll_c,TCDCclm_f,TCDCblcll_f
2016-11-28 12:00:00,148.0,88,22,1007.59,293.81,294.4,292.7,0,0,0,0.0,0.0,-1.94,65.4,287.1,9.89,9.99,9.74,0,0.0,0.0,0,0,0,3.82,1.64,0.58,-13.7,-2.7,-3.7,-7.7,-10.8,30,41.92,17,49,115,28.4,0,0,0.0,0.0,8.7,9.1,9.0,-0.39,3.0439999999999996,0,0.0,0.0,0,0,-0.054000000000000006,0.069,325.3,287.3,-1,-2,-5,56,56,52,0,0,0,0
2016-11-28 18:00:00,185.0,88,22,1009.65,292.4,292.5,290.5,0,0,0,0.0,0.0,-1.65,73.7,287.6,10.19,10.38,9.87,0,0.0,0.0,0,0,0,3.25,2.04,2.04,3.5,-10.4,-1.5,8.0,4.6,77,32.12,157,157,250,22.3,0,0,0.0,0.0,9.5,11.4,10.7,0.68,3.1910000000000003,0,0.0,0.0,0,0,-0.038,-0.094,321.5,286.9,-23,-17,-22,41,44,41,0,0,3,0
2016-11-30 00:00:00,172.0,88,22,1013.27,290.78,302.0,289.5,42,7,399,0.08,5.98,-1.34,88.5,288.8,11.01,11.97,10.41,0,0.0,0.0,0,0,0,4.48,0.94,1.05,18.3,15.5,6.8,22.1,17.9,45,34.84,47,42,202,13.8,0,0,0.0,0.0,7.1,8.5,7.6,-1.74,2.8569999999999998,0,0.0,0.0,0,0,0.044000000000000004,0.001,321.1,287.0,-3,-2,84,21,38,-73,0,0,0,0
2016-11-30 06:00:00,190.0,88,22,1014.54,302.47,302.5,296.0,698,722,395,11.75,5.91,3.09,43.7,288.95,11.08,11.96,10.65,0,0.0,0.0,0,0,0,1.11,1.82,1.51,-4.7,2.0,-1.8,-5.1,-5.1,2061,45.53,3106,3751,2284,59.8,3,5,-2.8,-1.4,6.0,6.4,6.5,-5.69,2.9760000000000004,0,0.0,0.0,0,0,-0.006,-0.017,327.8,286.4,175,184,70,-113,-121,-54,40,0,17,0
2016-11-30 12:00:00,101.0,88,22,1011.81,295.6,296.2,293.5,0,0,0,0.0,0.0,-1.78,63.3,288.33,10.66,11.45,10.65,0,0.0,0.0,0,0,0,1.78,3.31,1.9,-0.1,-7.3,-10.3,-14.8,-12.0,100,36.21,190,331,178,32.3,0,0,0.0,0.0,5.4,6.0,5.7,-6.29,2.8360000000000003,0,0.0,0.0,0,0,0.027999999999999997,-0.013999999999999999,328.1,287.2,-19,-19,-14,45,44,46,13,0,7,0
2016-11-30 18:00:00,125.0,88,22,1014.2,292.49,292.8,291.3,0,0,0,0.0,0.0,-1.37,82.6,289.4,11.44,11.95,11.2,0,0.0,0.0,0,0,0,2.82,0.56,0.53,-11.0,-9.8,5.3,0.6,-3.4,23,40.96,12,13,65,19.6,0,0,0.0,0.0,6.0,7.2,6.7,-5.41,2.952,0,0.0,0.0,0,0,-0.013999999999999999,-0.025,327.4,286.5,-1,-1,-2,49,50,49,34,0,59,0
2017-01-02 00:00:00,408.0,88,22,1013.84,287.11,300.7,287.1,2,0,366,0.0,5.3,-2.27,85.3,284.67,8.36,8.85,7.17,0,0.0,0.0,0,0,0,7.29,2.14,1.32,-17.9,-11.9,-1.4,-13.0,-16.7,34,29.26,45,73,248,11.6,0,0,0.0,0.0,2.1,5.0,3.7,-2.21,1.824,0,0.0,0.0,0,0,-0.085,-0.076,314.0,285.6,-6,-6,99,45,44,-73,0,0,0,0
2017-01-02 06:00:00,218.0,88,22,1015.05,301.36,301.9,295.4,721,737,430,11.69,6.28,4.13,27.9,281.18,6.61,7.05,6.42,0,0.0,0.0,0,0,0,2.24,2.38,1.94,9.7,5.8,19.1,14.0,5.9,2010,42.51,3899,4782,4510,73.6,0,0,0.0,0.0,2.9,2.6,2.9,-3.0,1.767,0,0.0,0.0,0,0,-0.048,-0.035,315.2,285.3,253,260,112,-127,-131,-65,0,0,0,0
2017-01-02 12:00:00,220.0,88,22,1012.81,294.33,295.0,290.8,0,0,0,0.0,0.0,-1.97,46.3,282.39,7.19,7.46,7.13,0,0.0,0.0,0,0,0,3.78,4.08,2.24,-5.8,-19.6,35.1,33.8,20.6,107,33.62,239,437,404,41.1,0,0,0.0,0.0,0.5,2.4,1.7,-4.55,1.5859999999999999,0,0.0,0.0,0,0,0.006,-0.027999999999999997,317.3,286.7,-26,-27,-12,52,52,59,0,0,1,0
2017-01-02 18:00:00,164.0,88,22,1014.41,291.28,292.2,289.2,0,0,0,0.0,0.0,-2.15,58.9,283.14,7.55,8.24,7.53,0,0.0,0.0,0,0,0,3.06,0.81,2.08,-21.7,-62.5,-37.1,-35.1,-26.0,90,30.73,187,73,275,27.0,0,0,0.0,0.0,0.0,2.0,1.2,-4.74,1.47,0,0.0,0.0,0,0,-0.14800000000000002,0.015,318.7,286.7,-23,-8,-35,48,56,38,1,0,0,0
2017-01-04 00:00:00,157.0,88,22,1013.44,287.67,300.6,287.2,2,0,361,0.0,5.29,-1.71,82.4,284.7,8.4,9.13,8.01,0,0.0,0.0,0,0,0,4.4,2.86,1.45,-11.2,-15.2,4.5,-1.0,-0.4,68,29.25,98,195,299,11.2,0,12,0.0,-85.0,0.6,3.5,2.5,0.02,1.4480000000000002,0,0.0,0.0,0,0,0.013000000000000001,0.0,315.9,286.2,-8,-4,114,47,51,-54,0,0,0,0
2017-01-04 06:00:00,155.0,88,22,1013.91,301.11,301.7,295.8,709,723,422,11.72,6.32,3.67,33.3,283.6,7.8,8.45,7.78,0,0.0,0.0,0,0,0,2.36,3.31,3.32,-10.7,0.5,7.6,5.4,3.4,1810,38.22,6016,5993,4268,67.3,59,33,-59.0,-71.0,-0.3,-0.6,-0.3,-3.32,1.516,0,0.0,0.0,0,0,-0.025,-0.08900000000000001,317.4,285.6,272,280,125,-117,-121,-63,0,0,0,0
2017-01-04 12:00:00,167.0,88,22,1011.07,294.8,295.5,292.2,0,0,0,0.0,0.0,-1.56,52.5,284.8,8.41,8.44,8.2,0,0.0,0.0,0,0,0,4.41,4.56,2.62,-11.0,12.0,1.3,-0.1,-1.2,130,32.97,341,593,573,40.1,66,130,-37.3,-25.1,0.0,0.8,0.2,-5.9,1.7280000000000002,0,0.0,0.0,0,0,-0.022000000000000002,-0.092,320.6,285.9,-32,-31,-25,44,44,49,4,0,1,0
2017-01-04 18:00:00,125.0,88,22,1013.84,291.57,291.6,289.2,0,0,0,0.0,0.0,-1.49,62.3,284.2,8.15,8.32,5.64,0,0.0,0.0,0,0,0,2.43,1.84,2.27,-2.5,30.9,38.8,25.7,8.2,86,30.42,195,158,209,27.5,40,128,-107.5,-20.3,-0.3,2.0,0.8,-8.17,1.5719999999999998,0,0.0,0.0,0,0,-0.03,-0.096,319.8,285.8,-24,-13,-33,45,52,45,2,0,0,0
2017-01-06 00:00:00,252.0,88,22,1012.15,285.45,299.5,285.4,0,0,374,0.0,5.4,-1.81,72.0,280.57,6.35,7.89,6.29,0,0.0,0.0,0,0,0,6.65,3.57,1.49,3.9,-2.7,-9.7,-4.8,-2.6,50,26.55,75,178,332,12.9,0,0,0.0,0.0,11.9,17.0,15.3,8.07,2.5980000000000003,0,0.0,0.0,0,0,0.005,-0.096,309.0,285.6,-8,-9,116,58,58,-51,0,0,1,0
2017-01-06 06:00:00,167.0,88,22,1013.82,300.19,300.7,292.9,743,757,449,11.97,6.51,3.3,25.8,279.07,5.72,6.11,5.17,0,0.0,0.0,0,0,0,5.61,4.14,4.12,3.5,13.7,40.2,25.1,12.3,1715,35.49,7061,7109,9613,74.9,0,0,0.0,0.0,13.1,12.7,13.0,6.5,2.708,0,0.0,0.0,0,0,-0.114,-0.184,307.3,285.3,275,284,124,-116,-120,-58,2,0,2,0
2017-01-06 12:00:00,126.0,88,22,1010.67,291.69,292.8,290.1,0,0,0,0.0,0.0,-2.08,40.4,278.05,5.34,5.35,5.13,0,0.0,0.0,0,0,0,5.85,4.6,2.21,7.4,9.7,15.3,25.6,21.2,98,30.77,216,451,574,42.1,0,0,0.0,0.0,13.7,14.3,13.8,8.2,2.653,0,0.0,0.0,0,0,-0.034,-0.063,307.5,285.8,-25,-30,-30,68,65,62,7,0,15,0
2017-01-06 18:00:00,136.0,88,22,1011.6,289.0,289.1,285.9,0,0,0,0.0,0.0,-1.94,44.6,277.0,4.97,5.08,4.84,0,0.0,0.0,0,0,0,3.97,2.95,2.52,-4.0,-17.3,27.3,31.3,18.3,86,26.79,217,254,342,31.5,0,0,0.0,0.0,15.3,18.1,16.7,12.1,2.687,0,0.0,0.0,0,0,-0.179,-0.043,305.3,286.3,-32,-21,-28,57,65,60,7,0,6,0
2017-01-08 00:00:00,184.0,88,22,1011.45,283.81,298.9,283.8,0,0,378,0.0,5.44,-2.24,66.1,277.7,5.23,6.84,5.2,0,0.0,0.0,0,0,0,6.75,2.84,1.23,11.5,7.8,-13.6,-8.7,-8.3,23,26.01,28,65,155,12.3,0,0,0.0,0.0,15.3,19.7,18.3,13.43,2.699,0,0.0,0.0,0,0,-0.018000000000000002,-0.06,305.4,285.5,-4,-6,107,63,62,-61,2,0,0,0
2017-01-08 06:00:00,174.0,88,22,1011.83,299.75,300.5,293.0,750,764,453,12.1,6.6,3.85,23.6,277.41,5.11,5.55,4.98,0,0.0,0.0,0,0,0,6.48,1.63,2.75,-10.4,0.7,6.5,0.1,-6.4,1671,38.16,4590,2722,10828,76.5,0,0,0.0,0.0,13.3,13.1,13.3,8.11,2.557,0,0.0,0.0,0,0,-0.07,-0.061,307.0,285.5,267,273,119,-127,-135,-66,0,0,0,0
2017-01-08 12:00:00,105.0,88,22,1009.03,291.58,292.6,287.9,0,0,0,0.0,0.0,-2.15,40.5,277.99,5.33,5.39,5.28,0,0.0,0.0,0,0,0,5.63,4.35,2.19,-5.8,13.7,8.6,19.3,15.4,102,30.7,223,443,574,41.0,0,0,0.0,0.0,12.3,13.1,12.5,7.45,2.452,0,0.0,0.0,0,0,-0.013999999999999999,-0.053,308.3,286.1,-24,-26,-10,66,65,71,0,0,0,0
2017-01-08 18:00:00,115.0,88,22,1011.26,287.24,287.8,285.7,0,0,0,0.0,0.0,-2.49,51.5,277.43,5.12,5.19,4.85,0,0.0,0.0,0,0,0,2.88,1.17,0.42,9.8,10.0,1.8,9.0,6.7,23,36.46,10,27,66,24.8,0,0,0.0,0.0,11.7,13.2,12.6,8.85,2.3609999999999998,0,0.0,0.0,0,0,0.021,0.008,306.5,285.4,0,0,-2,73,73,69,0,0,0,0
2017-01-10 00:00:00,179.0,88,22,1010.18,286.17,300.5,286.2,0,0,365,0.0,5.38,-2.39,84.0,283.52,7.77,8.07,7.39,0,0.0,0.0,0,0,0,1.25,1.27,1.01,-12.0,-54.2,-12.5,-15.9,-21.0,29,29.94,29,37,36,7.5,0,0,0.0,0.0,5.6,8.0,7.4,0.19,2.106,0,0.0,0.0,0,0,-0.009000000000000001,-0.016,317.3,285.4,-2,-2,108,44,44,-72,0,0,4,0
2017-01-10 06:00:00,292.0,88,22,1011.96,301.01,301.6,295.3,724,737,437,12.02,6.59,3.94,34.0,283.8,7.94,8.15,7.54,0,0.0,0.0,0,0,0,2.48,2.55,2.88,-17.4,-11.3,-25.2,-28.1,-22.2,2405,39.21,6931,6138,5960,67.3,0,15,0.0,-21.5,5.2,6.3,6.5,-2.42,2.3480000000000003,0,0.0,0.0,0,0,-0.03,-0.095,320.7,285.2,279,285,127,-132,-137,-74,1,0,10,0
2017-01-10 12:00:00,136.0,88,22,1010.77,292.49,294.3,288.8,0,0,0,0.0,0.0,-0.38,52.3,282.5,7.26,8.02,7.26,0,0.0,0.0,0,0,0,0.75,7.33,5.21,37.8,34.5,-30.5,-66.0,-60.9,508,24.94,2645,3724,381,35.3,0,0,0.0,0.0,9.6,11.4,11.1,4.24,2.705,0,0.0,0.0,0,0,0.001,-1.162,318.7,285.0,-33,-35,-20,50,45,56,100,0,94,0
2017-01-10 18:00:00,61.0,88,22,1012.05,288.82,289.5,287.9,0,0,0,0.0,0.0,-0.2,71.9,283.8,7.91,8.36,7.86,0,0.0,0.0,0,0,0,3.91,3.09,1.58,-8.7,-12.2,-11.6,5.6,18.1,109,29.93,172,336,426,22.1,0,0,0.0,0.0,9.9,14.0,13.3,6.3,2.7739999999999996,0,0.0,0.0,0,0,0.005,-0.111,317.2,283.8,-4,-3,-8,50,51,40,48,0,56,0
2017-01-12 00:00:00,128.0,88,22,1011.58,286.72,299.2,286.7,0,0,368,0.0,5.35,-1.15,91.1,285.29,8.74,9.2,7.08,0,0.0,0.0,0,0,0,3.29,3.85,2.03,-42.9,-4.6,10.1,1.3,-4.0,127,25.81,258,489,418,9.4,0,33,0.0,-14.8,9.6,13.2,12.4,1.77,2.77,0,0.0,0.0,0,0,-0.055,-0.01,318.5,284.3,-17,-14,133,45,46,-46,1,0,0,0
2017-01-12 06:00:00,104.0,88,22,1013.06,299.54,300.2,294.7,735,748,447,12.06,6.63,3.75,31.7,281.4,6.76,7.17,6.63,0,0.0,0.0,0,0,0,3.58,4.09,3.8,-17.5,-9.7,2.8,-0.5,-2.7,1988,35.4,7562,8123,7111,69.4,0,0,0.0,0.0,8.7,9.0,9.4,0.46,2.504,0,0.0,0.0,0,0,-0.09699999999999999,0.005,315.6,283.9,304,314,142,-111,-113,-60,0,0,0,0
2017-01-12 12:00:00,82.0,88,22,1010.75,293.35,294.0,290.3,0,0,0,0.0,0.0,-1.13,49.1,282.36,7.19,7.26,7.06,0,0.0,0.0,0,0,0,3.31,4.41,3.34,14.6,3.4,0.0,-8.1,-8.3,174,29.49,582,768,575,42.4,0,3,0.0,-13.4,7.9,9.3,8.5,-1.72,2.583,0,0.0,0.0,0,0,-0.09300000000000001,-0.242,316.6,284.0,-41,-35,-38,43,46,45,1,0,0,0
2017-01-12 18:00:00,94.0,88,22,1012.04,289.8,290.3,287.9,0,0,0,0.0,0.0,-0.77,61.3,282.3,7.18,7.21,6.74,0,0.0,0.0,0,0,0,4.14,6.83,3.4,0.1,3.9,9.1,7.9,2.2,174,25.38,592,1188,720,29.3,0,19,0.0,-13.3,9.2,13.0,12.0,1.98,2.694,0,0.0,0.0,0,0,-0.047,-0.032,313.5,283.7,-33,-35,-28,48,47,48,0,0,5,0
2017-01-14 00:00:00,172.0,88,22,1014.56,282.97,295.8,282.8,0,0,384,0.0,5.43,-1.55,46.5,272.07,3.47,4.06,3.45,0,0.0,0.0,0,0,0,9.4,4.49,2.23,0.8,-2.1,-16.6,-25.9,-27.4,112,20.93,250,503,1053,27.6,0,0,0.0,0.0,17.6,24.9,23.6,16.84,2.928,0,0.0,0.0,0,0,0.045,-0.122,304.9,282.5,-23,-18,129,59,61,-39,0,0,0,0
2017-01-14 06:00:00,130.0,88,22,1015.58,296.18,297.0,291.0,768,781,472,12.25,6.8,3.57,23.2,274.1,4.03,4.16,3.88,0,0.0,0.0,0,0,0,6.49,4.29,4.37,4.7,1.1,-8.8,-7.9,-4.2,1332,30.53,5816,5718,8647,73.5,0,0,0.0,0.0,18.2,19.5,20.0,15.12,2.94,0,0.0,0.0,0,0,-0.046,-0.10099999999999999,305.6,283.2,322,330,148,-103,-106,-54,0,0,4,0
2017-01-14 12:00:00,89.0,88,22,1013.7,289.3,290.0,286.8,0,0,0,0.0,0.0,-1.74,33.1,273.1,3.74,3.81,3.4,0,0.0,0.0,0,0,0,5.78,4.47,2.75,39.9,2.7,14.9,13.1,3.4,126,26.47,346,563,728,39.4,0,0,0.0,0.0,18.0,19.5,18.7,14.95,2.447,0,0.0,0.0,0,0,-0.106,-0.077,304.9,287.3,-38,-28,-44,62,67,58,8,0,5,0
2017-01-14 18:00:00,125.0,88,22,1015.77,284.97,285.9,283.6,0,0,0,0.0,0.0,-1.59,37.8,271.1,3.22,3.25,3.15,0,0.0,0.0,0,0,0,5.46,4.11,2.05,-11.2,-20.4,-10.5,-13.8,-9.9,96,23.77,197,394,524,23.5,0,0,0.0,0.0,18.3,24.6,23.2,17.82,2.352,0,0.0,0.0,0,0,0.013999999999999999,-0.057,304.4,288.5,-19,-17,-28,74,76,67,2,0,3,0
2017-01-16 00:00:00,183.0,88,22,1015.73,282.41,295.9,282.0,0,0,387,0.0,5.38,-1.55,49.9,272.5,3.58,4.21,3.51,0,0.0,0.0,0,0,0,5.75,4.53,2.98,9.0,-4.1,10.1,14.0,7.2,106,18.15,316,480,609,13.4,0,0,0.0,0.0,19.7,26.8,25.2,19.94,2.585,0,0.0,0.0,0,0,-0.12,-0.146,304.2,287.1,-42,-34,120,46,50,-49,93,0,96,0
2017-01-16 06:00:00,180.0,88,22,1016.34,297.03,298.2,290.4,775,788,478,12.21,6.83,3.86,22.5,274.4,4.12,4.48,4.07,0,0.0,0.0,0,0,0,2.46,2.85,3.38,3.1,-22.9,-13.3,-11.4,-9.7,1060,33.5,3588,3019,2604,66.0,0,0,0.0,0.0,18.8,18.6,18.9,15.06,2.499,0,0.0,0.0,0,0,-0.069,-0.079,304.9,287.3,298,306,139,-126,-129,-68,16,0,5,0
2017-01-16 12:00:00,151.0,88,22,1013.23,289.21,290.4,287.1,0,0,0,0.0,0.0,-2.38,37.4,274.7,4.22,4.22,4.17,0,0.0,0.0,0,0,0,3.81,4.32,2.1,15.4,-5.9,4.6,7.8,8.9,92,28.34,193,397,350,33.4,0,0,0.0,0.0,16.5,17.4,16.8,13.99,2.383,0,0.0,0.0,0,0,-0.079,-0.048,305.0,288.0,-22,-26,-23,69,67,65,0,0,7,0
2017-01-16 18:00:00,148.0,88,22,1014.22,285.9,286.2,284.1,0,0,0,0.0,0.0,-2.35,44.0,273.97,3.99,4.18,3.95,0,0.0,0.0,0,0,0,4.78,2.15,1.98,-9.9,-2.1,-5.8,-13.7,-10.9,74,25.07,147,159,354,22.1,0,0,0.0,0.0,17.4,20.5,19.3,15.37,2.383,0,0.0,0.0,0,0,-0.043,-0.036000000000000004,304.2,288.0,-19,-10,-30,65,71,57,8,0,3,0
2017-01-18 00:00:00,392.0,88,22,1015.83,286.77,300.7,286.7,0,0,376,0.0,5.41,-2.11,58.9,278.9,5.64,6.58,5.53,0,0.0,0.0,0,0,0,7.13,4.26,2.32,-24.4,2.7,4.5,12.4,6.9,82,24.9,190,350,585,20.6,0,0,0.0,0.0,8.7,15.1,13.3,7.54,2.209,0,0.0,0.0,0,0,0.031,-0.076,313.7,286.2,-27,-26,104,37,37,-67,3,0,3,0
2017-01-18 06:00:00,290.0,88,22,1018.01,300.95,301.6,294.4,760,773,470,12.32,6.91,3.61,26.3,280.0,6.08,6.13,5.83,0,0.0,0.0,0,0,0,5.89,4.07,3.87,-0.7,3.8,-9.3,-4.3,-5.0,1623,36.84,6283,6599,9566,75.2,0,0,0.0,0.0,9.2,9.1,9.4,5.73,2.253,0,0.0,0.0,0,0,0.109,-0.151,311.0,285.8,293,298,137,-126,-131,-69,4,0,1,0
2017-01-18 12:00:00,135.0,88,22,1015.8,292.31,293.5,290.9,0,0,0,0.0,0.0,-2.11,42.0,279.1,5.75,5.8,5.53,0,0.0,0.0,0,0,0,8.15,4.01,1.96,-5.2,-0.4,15.8,31.4,25.0,98,32.31,192,393,799,41.8,0,0,0.0,0.0,9.9,10.7,10.1,5.53,2.218,0,0.0,0.0,0,0,0.055,-0.10400000000000001,311.0,286.7,-19,-17,-32,64,66,55,0,0,0,0
2017-01-18 18:00:00,157.0,88,22,1017.65,290.1,290.1,287.6,0,0,0,0.0,0.0,-1.69,45.7,278.3,5.43,5.49,5.2,0,0.0,0.0,0,0,0,6.63,3.81,2.91,3.3,18.5,30.5,27.8,16.3,98,26.91,285,373,650,31.0,0,0,0.0,0.0,10.2,13.2,11.7,5.82,1.96,0,0.0,0.0,0,0,-0.161,-0.077,311.6,288.1,-42,-31,-43,46,53,45,1,0,0,0
2017-01-20 00:00:00,388.0,88,22,1016.58,286.9,300.3,286.9,0,0,382,0.0,5.44,-1.45,59.2,279.12,5.72,6.21,5.66,0,0.0,0.0,0,0,0,7.61,7.08,3.18,13.6,-21.9,-6.4,6.6,7.1,134,22.65,426,949,1020,14.7,0,0,0.0,0.0,11.2,15.9,14.3,8.21,1.891,0,0.0,0.0,0,0,-0.005,-0.08800000000000001,312.0,289.3,-45,-49,112,37,34,-53,1,0,11,0
2017-01-20 06:00:00,164.0,88,22,1017.81,300.7,301.8,294.6,772,784,479,12.42,6.99,3.9,24.7,278.84,5.61,5.71,5.33,0,0.0,0.0,0,0,0,8.1,2.75,3.28,-3.7,-4.1,9.6,8.9,2.6,1215,37.87,3979,3341,9837,71.7,0,0,0.0,0.0,10.4,10.2,10.5,6.64,1.921,0,0.0,0.0,0,0,-0.141,-0.134,309.6,288.8,293,300,135,-126,-128,-70,54,0,44,0
2017-01-20 12:00:00,104.0,88,22,1014.8,292.29,293.8,290.7,0,0,0,0.0,0.0,-2.25,37.8,277.6,5.16,5.28,4.44,0,0.0,0.0,0,0,0,8.6,4.63,2.15,-0.5,7.9,23.3,29.5,23.4,96,31.62,206,444,826,37.8,0,0,0.0,0.0,9.6,10.2,9.7,5.44,1.6640000000000001,0,0.0,0.0,0,0,-0.053,-0.068,310.6,290.3,-24,-27,-30,68,65,62,32,0,34,0
2017-01-20 18:00:00,122.0,88,22,1016.69,289.69,290.1,288.2,0,0,0,0.0,0.0,-2.22,36.7,274.9,4.25,4.47,4.17,0,0.0,0.0,0,0,0,2.23,2.92,2.6,7.4,-1.6,27.0,30.9,20.6,87,27.31,226,254,194,30.7,0,0,0.0,0.0,12.1,15.4,14.0,8.07,1.821,0,0.0,0.0,0,0,-0.066,-0.02,310.2,289.7,-37,-21,-50,52,63,43,42,0,40,0
2017-01-22 00:00:00,210.0,88,22,1017.53,285.2,300.1,284.7,0,0,395,0.0,5.48,-2.16,52.2,275.7,4.5,6.44,4.46,0,0.0,0.0,0,0,0,5.61,4.21,2.39,-27.8,-12.2,-12.1,3.1,2.9,88,22.92,210,371,494,11.1,0,0,0.0,0.0,14.3,19.3,17.4,12.82,1.824,0,0.0,0.0,0,0,-0.092,-0.013000000000000001,307.9,290.6,-30,-22,111,51,55,-54,0,0,9,0
2017-01-22 06:00:00,162.0,88,22,1018.44,300.28,301.6,294.2,788,799,492,12.49,7.07,4.07,22.7,277.31,5.04,5.27,4.83,0,0.0,0.0,0,0,0,7.32,2.86,2.89,-23.6,-30.5,4.8,2.1,-0.4,1078,38.37,3112,3083,7893,71.1,0,0,0.0,0.0,12.7,13.1,13.3,9.37,1.9869999999999999,0,0.0,0.0,0,0,-0.115,-0.11900000000000001,309.6,289.6,294,302,135,-129,-131,-74,100,0,100,0
2017-01-22 12:00:00,112.0,88,22,1014.72,292.46,293.1,290.2,0,0,0,0.0,0.0,-2.21,35.6,276.9,4.91,4.98,4.66,0,0.0,0.0,0,0,0,8.62,4.02,2.47,17.8,52.2,23.1,26.5,23.8,110,30.79,272,442,949,41.5,0,0,0.0,0.0,11.8,12.8,12.1,8.62,1.985,0,0.0,0.0,0,0,-0.22699999999999998,-0.067,309.9,289.5,-33,-26,-35,60,64,57,100,0,26,0
2017-01-22 18:00:00,105.0,88,22,1016.68,289.13,289.7,287.3,0,0,0,0.0,0.0,-2.23,40.0,275.5,4.46,4.58,4.45,0,0.0,0.0,0,0,0,6.23,2.49,2.33,-14.0,-10.2,29.8,32.2,18.6,81,27.51,189,202,505,29.9,0,0,0.0,0.0,13.2,16.4,14.9,9.16,1.983,0,0.0,0.0,0,0,-0.14800000000000002,-0.049,310.1,289.4,-29,-14,-40,58,67,49,28,0,64,0
2017-01-24 00:00:00,283.0,88,22,1016.23,285.66,300.8,285.3,0,0,389,0.0,5.47,-2.21,55.0,276.89,4.89,6.94,4.88,0,0.0,0.0,0,0,0,8.4,3.76,2.02,-12.8,-8.1,-11.6,-5.3,-5.5,81,24.67,163,305,680,15.6,0,0,0.0,0.0,11.3,16.8,15.1,11.92,1.92,0,0.0,0.0,0,0,-0.12,0.0,309.2,288.8,-20,-15,112,51,54,-58,100,0,37,0
2017-01-24 06:00:00,185.0,88,22,1017.31,301.14,301.9,294.4,781,792,488,12.48,7.09,3.44,25.4,279.63,5.93,6.42,5.6,0,0.0,0.0,0,0,0,5.81,5.78,4.34,-0.2,-4.6,1.1,4.2,2.5,1459,36.12,6336,8433,8472,74.9,0,0,0.0,0.0,10.4,11.0,11.3,7.15,2.256,0,0.0,0.0,0,0,-0.004,-0.13,310.6,286.7,300,308,143,-125,-127,-72,100,0,74,0
2017-01-24 12:00:00,106.0,88,22,1013.47,292.73,293.7,291.6,0,0,0,0.0,0.0,-2.4,42.9,279.84,6.03,6.07,5.55,0,0.0,0.0,0,0,0,8.64,3.62,1.83,15.4,16.3,16.5,22.6,19.0,93,33.29,170,337,803,40.7,0,0,0.0,0.0,8.5,9.4,8.9,4.63,2.155,0,0.0,0.0,0,0,-0.027000000000000003,-0.006999999999999999,312.4,287.5,-15,-14,-30,63,64,53,15,0,12,0
2017-01-24 18:00:00,110.0,88,22,1015.19,290.1,290.4,287.7,0,0,0,0.0,0.0,-2.11,45.0,278.1,5.36,5.47,5.19,0,0.0,0.0,0,0,0,4.55,2.96,2.15,6.4,6.8,27.0,22.6,6.3,80,29.16,172,237,364,31.1,0,0,0.0,0.0,9.9,13.9,12.5,5.55,2.198,0,0.0,0.0,0,0,-0.185,-0.063,313.8,287.7,-23,-15,-19,53,58,54,32,0,53,0
2017-01-26 00:00:00,188.0,88,22,1015.83,287.76,302.4,287.7,1,0,389,0.0,5.63,-2.59,70.0,282.4,7.15,8.66,6.94,0,0.0,0.0,0,0,0,3.9,3.5,2.11,-28.2,-23.1,-1.4,-9.5,-10.5,77,26.7,162,269,300,9.2,0,0,0.0,0.0,8.1,11.9,10.9,5.25,2.088,0,0.0,0.0,0,0,-0.091,-0.11599999999999999,313.2,289.5,-22,-24,106,37,35,-76,0,0,0,0
2017-01-26 06:00:00,222.0,88,22,1016.76,302.99,303.6,296.3,787,798,495,12.8,7.35,5.33,26.8,282.1,7.0,7.23,6.72,0,0.0,0.0,0,0,0,1.35,1.73,1.58,-13.9,8.0,-13.7,-13.0,-11.0,1625,45.78,2568,2813,2187,71.2,0,0,0.0,0.0,7.8,7.5,7.7,2.4,2.137,0,0.0,0.0,0,0,-0.046,-0.052000000000000005,314.0,288.6,285,290,141,-147,-151,-83,0,0,0,0
2017-01-26 12:00:00,95.0,88,22,1012.81,294.33,295.6,293.1,0,0,0,0.0,0.0,-2.48,44.3,281.7,6.89,7.06,6.77,0,0.0,0.0,0,0,0,1.14,2.24,1.15,-1.8,-16.7,-26.8,-38.9,-34.6,60,38.23,69,134,69,37.7,0,0,0.0,0.0,6.8,7.7,7.4,-0.04,2.211,0,0.0,0.0,0,0,0.01,0.07400000000000001,319.3,288.4,-5,-8,-12,65,64,52,0,0,43,0
